id,tweetText,tweetURL,type,tweetAuthor,handle,geo,mentions,hashtags,replyCount,quoteCount,retweetCount,likeCount,views,bookmarkCount,createdAt,allMediaURL,videoURL
675006228918083584,"Ilgaaaz Anadoluuunun sen yuce bir dagiisiiiii
#HomeFlu https://t.co/K1cP3NWwpr",https://x.com/DariaTurkey/status/675006228918083584,tweet,Citizen of Türkiye,@DariaTurkey,,,#HomeFlu,1,0,0,1,-,0,2015-12-10 09:36:40,https://pbs.twimg.com/media/CV4alHaU8AAR2st.jpg,
66113983307972608,#homeflu #homeanthrax #homepneumonia,https://x.com/carlottabefree/status/66113983307972608,tweet,carlotta michelle,@carlottabefree,"columbus, ohio",,"#homeflu,#homeanthrax,#homepneumonia",0,0,0,0,-,0,2011-05-05 05:16:16,,
